L42023.1	325363	327531	gene-HI_0290	protein_coding	-	.	potassium/copper-transporting_ATPase%2C_putative
L42023.1	327506	327712	gene-HI_0291	protein_coding	-	.	predicted_coding_region_HI0291
L42023.1	327787	327993	gene-HI_0292	protein_coding	-	merP	mercuric_ion_scavenger_protein
L42023.1	328070	328456	gene-HI_0293	protein_coding	+	.	transcriptional_regulator%2C_merR_family%2C_putative
L42023.1	328470	328787	gene-HI_0294	protein_coding	-	metJ	met_repressor
L42023.1	329034	330296	gene-HI_0295	protein_coding	+	rho	transcription_termination_factor
L42023.1	330350	331042	gene-HI_0296	protein_coding	-	hopD	type_4_prepilin-like_protein_specific_leader_peptidase
L42023.1	331039	332259	gene-HI_0297	protein_coding	-	.	protein_transport_protein
L42023.1	332256	333650	gene-HI_0298	protein_coding	-	.	protein_transport_protein
L42023.1	333647	334096	gene-HI_0299	protein_coding	-	.	prepilin_peptidase_dependent_protein_D
L42023.1	334212	334766	gene-HI_0300	protein_coding	+	ampD	ampD_signalling_protein
L42023.1	335399	336298	gene-HI_0301	protein_coding	+	.	hemolysin%2C_putative
L42023.1	336282	337850	gene-HI_0302	protein_coding	+	cutE	apolipoprotein_N-acyltransferase
L42023.1	337900	338637	gene-HI_0303	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	338634	339194	gene-HI_0304	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	339194	339613	gene-HI_0305	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	339663	340571	gene-HI_0306	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	340637	341452	gene-HI_0307	protein_coding	+	proC	pyrroline-5-carboxylate_reductase
L42023.1	341452	342618	gene-HI_0308	protein_coding	+	.	conserved_hypothetical_transmembrane_protein
L42023.1	342649	343542	gene-HI_0309	protein_coding	+	xerD	integrase/recombinase
L42023.1	343715	344002	gene-HI_0310	protein_coding	+	.	predicted_coding_region_HI0310
L42023.1	344054	345061	gene-HI_0312	protein_coding	-	ruvB	Holliday_junction_DNA_helicase
L42023.1	345069	345683	gene-HI_0313	protein_coding	-	ruvA	Holliday_junction_DNA_helicase
L42023.1	345746	346318	gene-HI_0314	protein_coding	-	ruvC	crossover_junction_endodeoxyribonuclease
L42023.1	346365	347105	gene-HI_0315	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	347265	347741	gene-HI_0316	protein_coding	-	ntpA	datP_pyrophosphohydrolase
L42023.1	347763	349529	gene-HI_0317	protein_coding	-	aspS	aspartyl-tRNA_synthetase
L42023.1	349748	350266	gene-HI_0318	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	350319	351044	gene-HI_0319	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	351138	351374	gene-HI_0321	protein_coding	+	vapB	virulence_associated_protein_B
L42023.1	351371	351775	gene-HI_0322	protein_coding	+	.	virulence_associated_protein_C%2C_putative
L42023.1	351842	352249	gene-HI_0323	protein_coding	+	gloA	lactoylglutathione_lyase
L42023.1	352323	353012	gene-HI_0324	protein_coding	+	rnt	ribonuclease_T
L42023.1	353326	354678	gene-HI_0325	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	354711	354974	gene-HI_0326	protein_coding	+	.	predicted_coding_region_HI0326
L42023.1	355648	356214	gene-HI_0328	protein_coding	-	efp	elongation_factor_P
L42023.1	356252	357268	gene-HI_0329	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	357367	358662	gene-HI_0330	protein_coding	+	oapA	opacity_associated_protein
L42023.1	358722	359126	gene-HI_0331	protein_coding	+	oapB	opacity_associated_protein
L42023.1	359129	359839	gene-HI_0332	protein_coding	+	recO	DNA_repair_protein
L42023.1	359839	361155	gene-HI_0333	protein_coding	+	.	RNA_methyltransferase%2C_putative
L42023.1	361233	363464	gene-HI_0334	protein_coding	+	relA	GTP_pyrophosphokinase
L42023.1	363479	363835	gene-HI_0335	protein_coding	+	dgkA	diacylglycerol_kinase
L42023.1	363918	364511	gene-HI_0336	protein_coding	+	mog	molybdopeterin_biosynthesis_protein
L42023.1	364513	364851	gene-HI_0337	protein_coding	+	glnB	nitrogen_regulatory_protein_P-II
L42023.1	364851	365897	gene-HI_0338	protein_coding	+	.	conserved_hypothetical_transmembrane_protein
L42023.1	365938	368130	gene-HI_0339	protein_coding	-	priA	primosomal_protein_N'
L42023.1	368213	368953	gene-HI_0340	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	369038	369382	gene-HI_0341	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	369588	369929	gene-HI_0342	protein_coding	+	napF	ferredoxin-type_protein
L42023.1	370110	370391	gene-HI_0343	protein_coding	+	napD	napD_protein
L42023.1	372967	373806	gene-HI_0345	protein_coding	+	napG	ferredoxin-type_protein
L42023.1	373806	374669	gene-HI_0346	protein_coding	+	napH	ferredoxin-type_protein
L42023.1	374666	375118	gene-HI_0347	protein_coding	+	napB	periplasmic_nitrate_reductase
L42023.1	375133	375735	gene-HI_0348	protein_coding	+	napC	cytochrome_C-type_protein
L42023.1	375895	376539	gene-HI_0349	protein_coding	-	adk	adenylate_kinase
L42023.1	376624	377901	gene-HI_0350	protein_coding	-	.	permease%2C_putative
L42023.1	378043	379059	gene-HI_0351	protein_coding	-	galE	UDP-glucose_4-epimerase
L42023.1	379232	379927	gene-HI_0352	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	380643	381365	gene-HI_0354	protein_coding	+	.	ABC_transporter%2C_ATP-binding_protein
L42023.1	381362	382099	gene-HI_0355	protein_coding	+	.	ABC_transporter%2C_permease_protein
L42023.1	382121	383065	gene-HI_0357	protein_coding	+	.	thiamine_biosynthesis_protein%2C_putative
L42023.1	383075	383722	gene-HI_0358	protein_coding	+	.	transcriptional_activator%2C_putative
L42023.1	383822	384637	gene-HI_0359	protein_coding	-	yfeD	iron_chelated_ABC_transporter%2C_permease_protein
L42023.1	384630	385478	gene-HI_0360	protein_coding	-	yfeC	iron_chelated_ABC_transporter%2C_permease_protein
L42023.1	385482	386402	gene-HI_0361	protein_coding	-	yfeB	iron_chelated_transporter%2C_ATP-binding_protein
L42023.1	386402	387283	gene-HI_0362	protein_coding	-	yfeA	iron_chelated_ABC_transporter%2C_periplasmic-binding_protein
L42023.1	387648	388526	gene-HI_0364	protein_coding	-	.	penicillin-binding_protein_7%2C_putative
L42023.1	388752	389924	gene-HI_0365	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	390026	390565	gene-HI_0366	protein_coding	+	.	fimbrial_biogenesis_and_twitching_motility_protein%2C_putative
L42023.1	390637	391548	gene-HI_0367	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	391558	392664	gene-HI_0368	protein_coding	+	gcpE	gcpE_protein
L42023.1	392674	393945	gene-HI_0369	protein_coding	+	hisS	histidyl-tRNA_synthetase
L42023.1	393962	394576	gene-HI_0370	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	394627	394821	gene-HI_0371	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	394821	395162	gene-HI_0372	protein_coding	-	fdx-1	ferredoxin
L42023.1	395202	397061	gene-HI_0373	protein_coding	-	hscA	heat_shock_protein
L42023.1	397080	397766	gene-HI_0374	protein_coding	-	.	predicted_coding_region_HI0374
L42023.1	397817	398341	gene-HI_0375	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	398354	398677	gene-HI_0376	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	398734	399114	gene-HI_0377	protein_coding	-	iscU	iscU_protein
L42023.1	399174	400394	gene-HI_0378	protein_coding	-	nifS	nifS_protein
L42023.1	400455	400907	gene-HI_0379	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	400960	401685	gene-HI_0380	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	401799	401871	rna-HI_t11	tRNA-Lys	-	tRNA-Lys	tRNA-Lys
L42023.1	402127	402588	gene-HI_0381	protein_coding	-	pal	peptidoglycan-associated_outer_membrane_lipoprotein
L42023.1	402612	403895	gene-HI_0382	protein_coding	-	tolB	colicin_tolerance_protein
L42023.1	403937	405055	gene-HI_0383	protein_coding	-	tolA	outer_membrane_integrity_protein
L42023.1	405071	405490	gene-HI_0384	protein_coding	-	tolR	colicin_transport_protein
L42023.1	405562	406248	gene-HI_0385	protein_coding	-	tolQ	colicin_transport_protein
L42023.1	406265	406675	gene-HI_0386	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	407000	408922	gene-HI_0387	protein_coding	+	dinG	ATP-dependent_helicase
L42023.1	408935	409645	gene-HI_0388	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	409670	410221	gene-HI_0389	protein_coding	+	.	outer_membrane_protein
L42023.1	410264	411952	gene-HI_0390.1	protein_coding	+	fadD	long_chain_fatty_acid_coenzyme_A_ligase
L42023.1	411952	413151	gene-HI_0390	protein_coding	+	rnd	ribonuclease_D
L42023.1	413194	413742	gene-HI_0391	protein_coding	-	.	predicted_coding_region_HI0391
L42023.1	414231	414968	gene-HI_0392	protein_coding	-	.	O-antigen_acetylase%2C_putative
L42023.1	415151	416242	gene-HI_0393	protein_coding	-	.	conserved_hypothetical_GTP-binding_protein
L42023.1	416291	416875	gene-HI_0394	protein_coding	-	pth	peptidyl-tRNA_hydrolase
L42023.1	417042	417350	gene-HI_0395	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	417353	418567	gene-HI_0396	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	418569	419888	gene-HI_0397	protein_coding	+	xseA	exodeoxyribonuclease_VII%2C_large_subunit
L42023.1	420065	420718	gene-HI_0398	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	420728	421552	gene-HI_0399	protein_coding	+	icc	lacZ_expression_regulator
L42023.1	421650	421937	gene-HI_0400	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	422144	423523	gene-HI_0401	protein_coding	+	fadL	long-chain_fatty_acid_transport_protein
L42023.1	423567	424139	gene-HI_0402	protein_coding	+	dat1	methylated-DNA--protein-cysteine_methyltransferase
L42023.1	424136	424807	gene-HI_0403	protein_coding	+	mutH	DNA_mismatch_repair_protein
L42023.1	424804	426096	gene-HI_0404	protein_coding	-	mesJ	cell_cycle_protein
L42023.1	426096	426962	gene-HI_0405	protein_coding	-	.	pyridoxine_kinase%2C_putative
L42023.1	427035	427982	gene-HI_0406	protein_coding	-	accA	acetyl-CoA_carboxylase%2C_carboxyl_transferase
L42023.1	428072	428857	gene-HI_0407	protein_coding	-	.	conserved_hypothetical_integral_membrane_protein
L42023.1	428857	429663	gene-HI_0408	protein_coding	-	yebM	ABC_transporter%2C_ATP-binding_protein
L42023.1	429835	431262	gene-HI_0409	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	431377	432333	gene-HI_0410	protein_coding	+	tyrR	transcriptional_regulatory_protein
L42023.1	432430	432705	gene-HI_0411	protein_coding	-	hfq	host_factor-I_protein
L42023.1	432796	433764	gene-HI_0412	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	434137	436992	gene-HI_0413	protein_coding	+	rne	ribonuclease_E
L42023.1	437224	437436	gene-HI_0414	protein_coding	+	.	predicted_coding_region_HI0414
L42023.1	437760	438557	gene-HI_0415	protein_coding	+	.	hydroxyethylthiazole_kinase
L42023.1	438550	439359	gene-HI_0416	protein_coding	+	thiD	phosphomethylpyrimidine_kinase
L42023.1	439370	440050	gene-HI_0417	protein_coding	+	.	thiamin-phosphate_pyrophosphorylase
L42023.1	439995	441338	gene-HI_0418	protein_coding	+	.	transport_protein%2C_putative
L42023.1	441507	442889	gene-HI_0419	protein_coding	+	.	protease%2C_putative
L42023.1	443031	443330	gene-HI_0420	protein_coding	+	.	predicted_coding_region_HI0420
L42023.1	443510	443674	gene-HI_0421	protein_coding	-	.	predicted_coding_region_HI0421
L42023.1	444029	445348	gene-HI_0422	protein_coding	-	srmB	ATP-dependent_RNA_helicase
L42023.1	445394	446116	gene-HI_0423	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	446149	447204	gene-HI_0424	protein_coding	-	.	rRNA_methylase%2C_putative
L42023.1	447351	448718	gene-HI_0425	protein_coding	+	pssA	phosphatidylserine_synthase
L42023.1	448763	449488	gene-HI_0426	protein_coding	-	fadR	fatty_acid_metabolism_regulator_protein
L42023.1	449589	451157	gene-HI_0427	protein_coding	+	nhaB	Na+/H+_antiporter
L42023.1	451167	451700	gene-HI_0428	protein_coding	+	dsbB	disulfide_bond_formation_protein_B
L42023.1	451754	453586	gene-HI_0429	protein_coding	-	glmS	glucosamine--fructose-6-phosphate_aminotransferase
L42023.1	453698	454108	gene-HI_0430	protein_coding	-	hupA	DNA-binding_protein_HU-alpha
L42023.1	454110	454700	gene-HI_0431	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	454736	455530	gene-HI_0432	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	455597	456193	gene-HI_0433	protein_coding	-	.	orfG_protein
L42023.1	456269	456958	gene-HI_0434	protein_coding	-	comF	competence_protein_F
L42023.1	456967	458304	gene-HI_0435	protein_coding	-	comE	competence_protein_E
L42023.1	458314	458727	gene-HI_0436	protein_coding	-	comD	competence_protein_D
L42023.1	458724	459245	gene-HI_0437	protein_coding	-	comC	competence_protein_C
L42023.1	459242	459748	gene-HI_0438	protein_coding	-	comB	competence_protein_B
L42023.1	459749	460546	gene-HI_0439	protein_coding	-	comA	competence_protein_A
L42023.1	460645	463239	gene-HI_0440	protein_coding	+	ponA	penicillin-binding_protein_1A
L42023.1	463327	464172	gene-HI_0441	protein_coding	+	.	orfJ_protein
L42023.1	464289	464654	gene-HI_0442	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	464716	465318	gene-HI_0443	protein_coding	+	recR	recombination_protein
L42023.1	465334	467289	gene-HI_0444	protein_coding	+	topB	DNA_topoisomerase_III
L42023.1	467398	467736	gene-HI_0445	protein_coding	+	secG	protein-export_membrane_protein
L42023.1	467760	467842	rna-HI_t12	tRNA-Leu	+	tRNA-Leu	tRNA-Leu
L42023.1	468265	469935	gene-HI_0446	protein_coding	-	fruA	PTS_system%2C_fructose-specific_IIBC_component
L42023.1	469937	470878	gene-HI_0447	protein_coding	-	fruK	1-phosphofructokinase
L42023.1	470880	472379	gene-HI_0448	protein_coding	-	fruB	PTS_system%2C_fructose-specific_IIA/FPr_component
L42023.1	472451	472987	gene-HI_0449	protein_coding	-	.	predicted_coding_region_HI0449
L42023.1	473074	473349	gene-HI_0450	protein_coding	-	vapD	virulence_associated_protein_D
L42023.1	473358	473549	gene-HI_0451	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	473621	474919	gene-HI_0452	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	474970	475494	gene-HI_0453	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	475521	476303	gene-HI_0454	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	476358	477341	gene-HI_0455	protein_coding	-	holB	DNA_polymerase_III%2C_delta'_subunit
L42023.1	477338	477970	gene-HI_0456	protein_coding	-	.	thymidylate_kinase
L42023.1	477987	479030	gene-HI_0457	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	479100	480041	gene-HI_0458	protein_coding	-	.	stationary_phase_survival_protein_SurA%2C_putative
L42023.1	480112	480651	gene-HI_0459	protein_coding	-	pyrR	pyrimidine_operon_regulatory_protein
L42023.1	480783	481574	gene-HI_0460	protein_coding	+	mazG	mazG_protein
L42023.1	481624	482499	gene-HI_0461	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	482692	485103	gene-HI_0462	protein_coding	+	lon	ATP-dependent_proteinase
L42023.1	485219	486370	gene-HI_0463	protein_coding	+	.	oxygen-independent_coproporphyrinogen_III_oxidase%2C_putative
L42023.1	486503	487162	gene-HI_0464	protein_coding	+	rpiA	ribose_5-phosphate_isomerase_A
L42023.1	487192	488424	gene-HI_0465	protein_coding	+	serA	D-3-phosphoglycerate_dehydrogenase
L42023.1	488468	489310	gene-HI_0466	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	489320	490183	gene-HI_0467	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	490631	491542	gene-HI_0468	protein_coding	+	hisG	ATP_phosphoribosyltransferase
L42023.1	491635	492918	gene-HI_0469	protein_coding	+	hisD	histidinol_dehydrogenase
L42023.1	492987	494090	gene-HI_0470	protein_coding	+	hisC	histidinol-phosphate_aminotransferase
L42023.1	494202	495290	gene-HI_0471	protein_coding	+	hisB	imidazoleglycerol-phosphate_dehydratase_/_histidinol-phosphatase
L42023.1	495356	495955	gene-HI_0472	protein_coding	+	hisH	amidotransferase
L42023.1	495991	496740	gene-HI_0473	protein_coding	+	hisA	phosphoribosylformimino-5-aminoimidazole_carboxamide_ribotide_isomerase
L42023.1	496722	497498	gene-HI_0474	protein_coding	+	hisF	hisF_cyclase
L42023.1	497498	498163	gene-HI_0475	protein_coding	+	hisIE	phosphoribosyl-AMP_cyclohydrolase_/_phosphoribosyl-ATP_pyrophosphohydrolase
L42023.1	498245	498397	gene-HI_0476	protein_coding	+	.	predicted_coding_region_HI0476
L42023.1	498427	499629	gene-HI_0477	protein_coding	+	tyrP	tyrosine-specific_transport_protein
L42023.1	499815	500243	gene-HI_0478	protein_coding	-	atpC	ATP_synthase_F1%2C_subunit_epsilon
L42023.1	500273	501646	gene-HI_0479	protein_coding	-	atpD	ATP_synthase_F1%2C_subunit_beta
L42023.1	501663	502532	gene-HI_0480	protein_coding	-	atpG	ATP_synthase_F1%2C_subunit_gamma
L42023.1	502548	504089	gene-HI_0481	protein_coding	-	atpA	ATP_synthase_F1%2C_subunit_alpha
L42023.1	504102	504635	gene-HI_0482	protein_coding	-	atpH	ATP_synthase_F1%2C_subunit_delta
L42023.1	504648	505118	gene-HI_0483	protein_coding	-	atpF	ATP_synthase_F0%2C_subunit_b
L42023.1	505168	505422	gene-HI_0484	protein_coding	-	atpE	ATP_synthase_F0%2C_subunit_c
L42023.1	505478	506266	gene-HI_0485	protein_coding	-	atpB	ATP_synthase_F0%2C_subunit_a
L42023.1	506303	506677	gene-HI_0485.1	protein_coding	-	.	predicted_coding_region_HI0485.1
L42023.1	506803	507414	gene-HI_0486	protein_coding	-	gidB	glucose-inhibited_division_protein
L42023.1	507554	507931	gene-HI_0487	protein_coding	-	.	predicted_coding_region_HI0487
L42023.1	508047	508649	gene-HI_0488	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	508649	509122	gene-HI_0489	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	509452	509955	gene-HI_0491	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	510454	510810	gene-HI_0493	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	510901	511395	gene-HI_0494	protein_coding	-	.	acid_phosphatase
L42023.1	511409	511609	gene-HI_0495	protein_coding	-	.	acid_phosphatase
L42023.1	511828	512355	gene-HI_0496	protein_coding	+	hslV	heat_shock_protein
L42023.1	512366	513700	gene-HI_0497	protein_coding	+	hslU	heat_shock_protein
L42023.1	513770	514708	gene-HI_0498	protein_coding	-	potD	spermidine/putrescine_ABC_transporter%2C_periplasmic-binding_protein
L42023.1	514963	516258	gene-HI_0499	protein_coding	+	.	oxidoreductase%2C_putative
L42023.1	516826	517866	gene-HI_0500	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	518034	518453	gene-HI_0501	protein_coding	+	rbsD	high_affinity_ribose_transport_protein
L42023.1	518467	519948	gene-HI_0502	protein_coding	+	rbsA	D-ribose_ABC_transporter%2C_ATP-binding_protein
L42023.1	519961	520932	gene-HI_0503	protein_coding	+	rbsC	D-ribose_ABC_transporter%2C_permease_protein
L42023.1	520952	521830	gene-HI_0504	protein_coding	+	rbsB	D-ribose_ABC_transporter%2C_periplasmic-binding_protein
L42023.1	521928	522848	gene-HI_0505	protein_coding	+	rbsK	ribokinase
L42023.1	522876	523874	gene-HI_0506	protein_coding	+	rbsR	rbs_repressor
L42023.1	523980	524531	gene-HI_0507	protein_coding	+	.	conserved_hypothetical_transmembrane_protein
L42023.1	524671	525159	gene-HI_0508	protein_coding	-	menG	S-adenosylmethionine:2-demethylmenaquinone_methyltransferase
L42023.1	525211	526137	gene-HI_0509	protein_coding	-	menA	1%2C4-dihydroxy-2-naphthoate_octaprenyltransferase
L42023.1	526184	526903	gene-HI_0510	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	526956	527942	gene-HI_0511	protein_coding	-	tehA	tellurite_resistance_protein
L42023.1	528159	528935	gene-HI_0512	protein_coding	-	HindIIR	Type_II_restriction_endonuclease
L42023.1	528932	530488	gene-HI_0513	protein_coding	-	hindIIM	modification_methylase
L42023.1	530561	534808	gene-HI_0514	protein_coding	-	rpoC	DNA-directed_RNA_polymerase%2C_beta'_chain
L42023.1	535050	539081	gene-HI_0515	protein_coding	-	rpoB	DNA-directed_RNA_polymerase%2C_beta_chain
L42023.1	539465	540154	gene-HI_0516	protein_coding	-	rpL1	ribosomal_protein_L1
L42023.1	540159	540587	gene-HI_0517	protein_coding	-	rpL11	ribosomal_protein_L11
L42023.1	540760	541476	gene-HI_0518	protein_coding	-	deoD	purine-nucleoside_phosphorylase
L42023.1	541560	542813	gene-HI_0519	protein_coding	-	.	transport_protein%2C_putative
L42023.1	542912	543700	gene-HI_0520	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	543709	545253	gene-HI_0521	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	545466	546122	gene-HI_0522	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	546078	547148	gene-HI_0523	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	547186	548265	gene-HI_0524	protein_coding	-	fba	fructose-bisphosphate_aldolase
L42023.1	548376	549536	gene-HI_0525	protein_coding	-	pgk	phosphoglycerate_kinase
L42023.1	549638	550456	gene-HI_0526	protein_coding	-	.	predicted_coding_region_HI0526
L42023.1	550534	550794	gene-HI_0527	protein_coding	+	fdx-2	ferredoxin
L42023.1	550936	552156	gene-HI_0528	protein_coding	-	tyrP	tyrosine-specific_transport_protein
L42023.1	552193	552774	gene-HI_0529	protein_coding	-	tdk	thymidine_kinase
L42023.1	552783	553811	gene-HI_0530	protein_coding	-	gcp	O-sialoglycoprotein_endopeptidase
L42023.1	554043	554258	gene-HI_0531	protein_coding	+	rpS21	ribosomal_protein_S21
L42023.1	554392	556173	gene-HI_0532	protein_coding	+	dnaG	DNA_primase
L42023.1	556243	558132	gene-HI_0533	protein_coding	+	rpoD	RNA_polymerase_sigma-70_factor
L42023.1	558436	559863	gene-HI_0534	protein_coding	-	aspA	aspartate_ammonia-lyase
L42023.1	560041	560826	gene-HI_0535	protein_coding	-	ureH	urease_accessory_protein
L42023.1	560901	561578	gene-HI_0536	protein_coding	-	ureG	urease_accessory_protein
L42023.1	561681	562265	gene-HI_0537	protein_coding	-	ureF	urease_accessory_protein
L42023.1	562373	562930	gene-HI_0538	protein_coding	-	ureE	urease_accessory_protein
L42023.1	563058	564776	gene-HI_0539	protein_coding	-	ureC	urease%2C_alpha_subunit
L42023.1	564788	565093	gene-HI_0540	protein_coding	-	ureB	urease%2C_beta_subunit
L42023.1	565169	565471	gene-HI_0541	protein_coding	-	ureA	urease%2C_gamma_subunit
L42023.1	565634	565924	gene-HI_0542	protein_coding	+	groES	chaperonin
L42023.1	565947	567593	gene-HI_0543	protein_coding	+	groEL	heat_shock_protein
L42023.1	567767	568216	gene-HI_0544	protein_coding	-	rpL9	ribosomal_protein_L9
L42023.1	568233	568460	gene-HI_0545	protein_coding	-	rpS18	ribosomal_protein_S18
L42023.1	568473	568757	gene-HI_0546	protein_coding	-	priB	primosomal_replication_protein_N
L42023.1	568786	569163	gene-HI_0547	protein_coding	-	rpS6	ribosomal_protein_S6
L42023.1	569362	569616	gene-HI_0548	protein_coding	-	infA	translation_initiation_factor_1
L42023.1	569786	570649	gene-HI_0549	protein_coding	+	ksgA	dimethyladenosine_transferase
L42023.1	570690	571598	gene-HI_0550	protein_coding	-	.	lipooligosaccharide_biosynthesis_protein
L42023.1	571717	572544	gene-HI_0551	protein_coding	+	apaH	diadenosine-tetraphosphatase
L42023.1	572554	573177	gene-HI_0552	protein_coding	+	.	predicted_coding_region_HI0552
L42023.1	573303	574757	gene-HI_0553	protein_coding	-	gnd	6-phosphogluconate_dehydrogenase%2C_decarboxylating
L42023.1	575203	575745	gene-HI_0554	protein_coding	-	.	predicted_coding_region_HI0554
L42023.1	575870	576109	gene-HI_0555	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	576109	576600	gene-HI_0556	protein_coding	-	devB	oxidoreductase%2C_putative
L42023.1	576686	576808	gene-HI_0557	protein_coding	-	.	predicted_coding_region_HI0557
L42023.1	576891	578375	gene-HI_0558	protein_coding	-	zwf	glucose-6-phosphate_1-dehydrogenase
L42023.1	578451	579137	gene-HI_0559	protein_coding	-	cysQ	sulfite_synthesis_pathway_protein
L42023.1	579332	579679	gene-HI_0559.1	protein_coding	-	.	predicted_coding_region_HI0559.1
L42023.1	579736	581637	gene-HI_0561	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	581951	582346	gene-HI_0562	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	582372	582824	gene-HI_0563	protein_coding	-	asnC	transcriptional_regulatory_protein
L42023.1	582978	583970	gene-HI_0564	protein_coding	+	asnA	aspartate--ammonia_ligase
L42023.1	584035	584709	gene-HI_0565	protein_coding	-	gph	phosphoglycolate_phosphatase
L42023.1	584755	585459	gene-HI_0566	protein_coding	-	dod	ribulose-phosphate_3-epimerase
L42023.1	585576	587996	gene-HI_0567	protein_coding	-	gyrB	DNA_gyrase%2C_subunit_B
L42023.1	588147	590435	gene-HI_0568	protein_coding	-	tex	transcription_accessory_protein
L42023.1	590531	591007	gene-HI_0569	protein_coding	+	greB	transcription_elongation_factor
L42023.1	591078	591695	gene-HI_0570	protein_coding	-	.	conserved_hypothetical_protein
L42023.1	591695	592600	gene-HI_0571	protein_coding	-	oxyR	hydrogen_peroxide-inducible_genes_activator
L42023.1	592723	593448	gene-HI_0572	protein_coding	+	.	membrane_protein
L42023.1	593536	593757	gene-HI_0573	protein_coding	-	slyX	slyX_protein
L42023.1	593855	594580	gene-HI_0574	protein_coding	+	fkpA	FkbP-type_peptidyl-prolyl_cis-trans_isomerase
L42023.1	594669	595334	gene-HI_0575	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	595334	595714	gene-HI_0576	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	595711	596070	gene-HI_0576.1	protein_coding	+	.	conserved_hypothetical_protein
L42023.1	596079	596366	gene-HI_0577	protein_coding	+	.	predicted_coding_region_HI0577
L42023.1	596497	597681	gene-HI_0578	protein_coding	-	tufA	elongation_factor_Tu
L42023.1	597746	599848	gene-HI_0579	protein_coding	-	fusA	elongation_factor_G
L42023.1	599932	600402	gene-HI_0580	protein_coding	-	rpS7	ribosomal_protein_S7
L42023.1	600559	600933	gene-HI_0581	protein_coding	-	rps12	ribosomal_protein_S12
L42023.1	601115	603004	gene-HI_0582	protein_coding	-	gidA	glucose_inhibited_division_protein
L42023.1	603690	605663	gene-HI_0583	protein_coding	-	cpdB	2'%2C3'-cyclic-nucleotide_2'-phosphodiesterase
L42023.1	605757	607028	gene-HI_0584	protein_coding	-	.	hydrolase
L42023.1	607100	607939	gene-HI_0585	protein_coding	-	.	predicted_coding_region_HI0585
L42023.1	607957	608394	gene-HI_0586	protein_coding	-	.	predicted_coding_region_HI0586
L42023.1	608461	609141	gene-HI_0587	protein_coding	-	pepE	peptidase_E
L42023.1	609241	610476	gene-HI_0588	protein_coding	+	.	N-carbamyl-L-amino_acid_amidohydrolase
L42023.1	610691	611110	gene-HI_0589	protein_coding	+	.	sigma_factor_regulatory_protein%2C_putative
